nm,EX,nm,EM
1328.5,0,1328.5,0
1328.6,0,1328.6,0
1328.7,0,1328.7,0
1328.8,0,1328.8,0
1328.9,0,1328.9,0
1329,0,1329,0
1329.1,0,1329.1,0
1329.2,0,1329.2,0
1329.3,0,1329.3,0
1329.4,0,1329.4,0
1329.5,0,1329.5,0
1329.6,0,1329.6,0
1329.7,0,1329.7,0
1329.8,0,1329.8,0
1329.9,0,1329.9,0
1330,0,1330,0
1330.1,0,1330.1,0
1330.2,0,1330.2,0
1330.3,0,1330.3,0
1330.4,0,1330.4,0
1330.5,0,1330.5,0
1330.6,0,1330.6,0
1330.7,0,1330.7,0
1330.8,0,1330.8,0
1330.9,0,1330.9,0
1331,0,1331,0
1331.1,0,1331.1,0
1331.2,0,1331.2,0
1331.3,0,1331.3,0
1331.4,0,1331.4,0
1331.5,0,1331.5,0
1331.6,0,1331.6,0
1331.7,0,1331.7,0
1331.8,0,1331.8,0
1331.9,0,1331.9,0
1332,0,1332,0
1332.1,0,1332.1,0
1332.2,0,1332.2,0
1332.3,0,1332.3,0
1332.4,0,1332.4,0
1332.5,0,1332.5,0
1332.6,0,1332.6,0
1332.7,0,1332.7,0
1332.8,0,1332.8,0
1332.9,0,1332.9,0
1333,0,1333,0
1333.1,0,1333.1,0
1333.2,0,1333.2,0
1333.3,0,1333.3,0
1333.4,0,1333.4,0
1333.5,0,1333.5,0
1333.6,0,1333.6,0
1333.7,0,1333.7,0
1333.8,0,1333.8,0
1333.9,0,1333.9,0
1334,0,1334,0
1334.1,0,1334.1,0
1334.2,0,1334.2,0
1334.3,0,1334.3,0
1334.4,0,1334.4,0
1334.5,0,1334.5,0
1334.6,0,1334.6,0
1334.7,0,1334.7,0
1334.8,0,1334.8,0
1334.9,0,1334.9,0
1335,0,1335,0
1335.1,0,1335.1,0
1335.2,0,1335.2,0
1335.3,0,1335.3,0
1335.4,0,1335.4,0
1335.5,0,1335.5,0
1335.6,0,1335.6,0
1335.7,0,1335.7,0
1335.8,0,1335.8,0
1335.9,0,1335.9,0
1336,0,1336,0
1336.1,0,1336.1,0
1336.2,0,1336.2,0
1336.3,0,1336.3,0
1336.4,0,1336.4,0
1336.5,0,1336.5,0
1336.6,0,1336.6,0
1336.7,0,1336.7,0
1336.8,0,1336.8,0
1336.9,0,1336.9,0
1337,0,1337,0
1337.1,0,1337.1,0
1337.2,0,1337.2,0
1337.3,0,1337.3,0
1337.4,0,1337.4,0
1337.5,0,1337.5,0
1337.6,0,1337.6,0
1337.7,0,1337.7,0
1337.8,0,1337.8,0
1337.9,0,1337.9,0
1338,0,1338,0
1338.1,0,1338.1,0
1338.2,0,1338.2,0
1338.3,0,1338.3,0
1338.4,0,1338.4,0
1338.5,0,1338.5,0
1338.6,0,1338.6,0
1338.7,0,1338.7,0
1338.8,0,1338.8,0
1338.9,0,1338.9,0
1339,0,1339,0
1339.1,0,1339.1,0
1339.2,0,1339.2,0
1339.3,0,1339.3,0
1339.4,0,1339.4,0
1339.5,0,1339.5,0
1339.6,0,1339.6,0
1339.7,0,1339.7,0
1339.8,0,1339.8,0
1339.9,0,1339.9,0
1340,0,1340,0
1340.1,0,1340.1,0
1340.2,0,1340.2,0
1340.3,0,1340.3,0
1340.4,0,1340.4,0
1340.5,0,1340.5,0
1340.6,0,1340.6,0
1340.7,0,1340.7,0
1340.8,0,1340.8,0
1340.9,0,1340.9,0
1341,0,1341,0
1341.1,0,1341.1,0
1341.2,0,1341.2,0
1341.3,0,1341.3,0
1341.4,0,1341.4,0
1341.5,0,1341.5,0
1341.6,0,1341.6,0
1341.7,0,1341.7,0
1341.8,0,1341.8,0
1341.9,0,1341.9,0
1342,0,1342,0
1342.1,0,1342.1,0
1342.2,0,1342.2,0
1342.3,0,1342.3,0
1342.4,0,1342.4,0
1342.5,0,1342.5,0
1342.6,0,1342.6,0
1342.7,0,1342.7,0
1342.8,0,1342.8,0
1342.9,0,1342.9,0
1343,0,1343,0
1343.1,0,1343.1,0
1343.2,0,1343.2,0
1343.3,0,1343.3,0
1343.4,0,1343.4,0
1343.5,0,1343.5,0
1343.6,0,1343.6,0
1343.7,0,1343.7,0
1343.8,0,1343.8,0
1343.9,0,1343.9,0
1344,0,1344,0
1344.1,0,1344.1,0
1344.2,0,1344.2,0
1344.3,0,1344.3,0
1344.4,0,1344.4,0
1344.5,0,1344.5,0
1344.6,0,1344.6,0
1344.7,0,1344.7,0
1344.8,0,1344.8,0
1344.9,0,1344.9,0
1345,0,1345,0
1345.1,0,1345.1,0
1345.2,0,1345.2,0
1345.3,0,1345.3,0
1345.4,0,1345.4,0
1345.5,0,1345.5,0
1345.6,0,1345.6,0
1345.7,0,1345.7,0
1345.8,0,1345.8,0
1345.9,0,1345.9,0
1346,0,1346,0
1346.1,0,1346.1,0
1346.2,0,1346.2,0
1346.3,0,1346.3,0
1346.4,0,1346.4,0
1346.5,0,1346.5,0
1346.6,0,1346.6,0
1346.7,0,1346.7,0
1346.8,0,1346.8,0
1346.9,0,1346.9,0
1347,0,1347,0
1347.1,0,1347.1,0
1347.2,0,1347.2,0
1347.3,0,1347.3,0
1347.4,0,1347.4,0
1347.5,0,1347.5,0
1347.6,0,1347.6,0
1347.7,0,1347.7,0
1347.8,0,1347.8,0
1347.9,0,1347.9,0
1348,0,1348,0
1348.1,0,1348.1,0
1348.2,0,1348.2,0
1348.3,0,1348.3,0
1348.4,0,1348.4,0
1348.5,0,1348.5,0
1348.6,0,1348.6,0
1348.7,0,1348.7,0
1348.8,0,1348.8,0
1348.9,0,1348.9,0
1349,0,1349,0
1349.1,0,1349.1,0
1349.2,0,1349.2,0
1349.3,0,1349.3,0
1349.4,0,1349.4,0
1349.5,0,1349.5,0
1349.6,0,1349.6,0
1349.7,0,1349.7,0
1349.8,0,1349.8,0
1349.9,0,1349.9,0
1350,0,1350,0
1350.1,0,1350.1,0
1350.2,0,1350.2,0
1350.3,0,1350.3,0
1350.4,0,1350.4,0
1350.5,0,1350.5,0
1350.6,0,1350.6,0
1350.7,0,1350.7,0
1350.8,0,1350.8,0
1350.9,0,1350.9,0
1351,0,1351,0
1351.1,0,1351.1,0
1351.2,0,1351.2,0
1351.3,0,1351.3,0
1351.4,0,1351.4,0
1351.5,0,1351.5,0
1351.6,0,1351.6,0
1351.7,0,1351.7,0
1351.8,0,1351.8,0
1351.9,0,1351.9,0
1352,0,1352,0
1352.1,0,1352.1,0
1352.2,0,1352.2,0
1352.3,0,1352.3,0
1352.4,0,1352.4,0
1352.5,0,1352.5,0
1352.6,0,1352.6,0
1352.7,0,1352.7,0
1352.8,0,1352.8,0
1352.9,0,1352.9,0
1353,0,1353,0
1353.1,0,1353.1,0
1353.2,0,1353.2,0
1353.3,0,1353.3,0
1353.4,0,1353.4,0
1353.5,0,1353.5,0
1353.6,0,1353.6,0
1353.7,0,1353.7,0
1353.8,0,1353.8,0
1353.9,0,1353.9,0
1354,0,1354,0
1354.1,0,1354.1,0
1354.2,0,1354.2,0
1354.3,0,1354.3,0
1354.4,0,1354.4,0
1354.5,0,1354.5,0
1354.6,0,1354.6,0
1354.7,0,1354.7,0
1354.8,0,1354.8,0
1354.9,0,1354.9,0
1355,0,1355,0
1355.1,0,1355.1,0
1355.2,0,1355.2,0
1355.3,0,1355.3,0
1355.4,0,1355.4,0
1355.5,0,1355.5,0
1355.6,0,1355.6,0
1355.7,0,1355.7,0
1355.8,0,1355.8,0
1355.9,0,1355.9,0
1356,0,1356,0
1356.1,0,1356.1,0
1356.2,0,1356.2,0
1356.3,0,1356.3,0
1356.4,0,1356.4,0
1356.5,0,1356.5,0
1356.6,0,1356.6,0
1356.7,0,1356.7,0
1356.8,0,1356.8,0
1356.9,0,1356.9,0
1357,0,1357,0
1357.1,0,1357.1,0
1357.2,0,1357.2,0
1357.3,0,1357.3,0
1357.4,0,1357.4,0
1357.5,0,1357.5,0
1357.6,0,1357.6,0
1357.7,0,1357.7,0
1357.8,0,1357.8,0
1357.9,0,1357.9,0
1358,0,1358,0
1358.1,0,1358.1,0
1358.2,0,1358.2,0
1358.3,0,1358.3,0
1358.4,0,1358.4,0
1358.5,0,1358.5,0
1358.6,0,1358.6,0
1358.7,0,1358.7,0
1358.8,0,1358.8,0
1358.9,0,1358.9,0
1359,0,1359,0
1359.1,0,1359.1,0
1359.2,0,1359.2,0
1359.3,0,1359.3,0
1359.4,0,1359.4,0
1359.5,0,1359.5,0
1359.6,0,1359.6,0
1359.7,0,1359.7,0
1359.8,0,1359.8,0
1359.9,0,1359.9,0
1360,0,1360,0
1360.1,0,1360.1,0
1360.2,0,1360.2,0
1360.3,0,1360.3,0
1360.4,0,1360.4,0
1360.5,0,1360.5,0
1360.6,0,1360.6,0
1360.7,0,1360.7,0
1360.8,0,1360.8,0
1360.9,0,1360.9,0
1361,0,1361,0
1361.1,0,1361.1,0
1361.2,0,1361.2,0
1361.3,0,1361.3,0
1361.4,0,1361.4,0
1361.5,0,1361.5,0
1361.6,0,1361.6,0
1361.7,0,1361.7,0
1361.8,0,1361.8,0
1361.9,0,1361.9,0
1362,0,1362,0
1362.1,0,1362.1,0
1362.2,0,1362.2,0
1362.3,0,1362.3,0
1362.4,0,1362.4,0
1362.5,0,1362.5,0
1362.6,0,1362.6,0
1362.7,0,1362.7,0
1362.8,0,1362.8,0
1362.9,0,1362.9,0
1363,0,1363,0
1363.1,0,1363.1,0
1363.2,0,1363.2,0
1363.3,0,1363.3,0
1363.4,0,1363.4,0
1363.5,0,1363.5,0
1363.6,0,1363.6,0
1363.7,0,1363.7,0
1363.8,0,1363.8,0
1363.9,0,1363.9,0
1364,0,1364,0
1364.1,0,1364.1,0
1364.2,0,1364.2,0
1364.3,0,1364.3,0
1364.4,0,1364.4,0
1364.5,0,1364.5,0
1364.6,0,1364.6,0
1364.7,0,1364.7,0
1364.8,0,1364.8,0
1364.9,0,1364.9,0
1365,0,1365,0
1365.1,0,1365.1,0
1365.2,0,1365.2,0
1365.3,0,1365.3,0
1365.4,0,1365.4,0
1365.5,0,1365.5,0
1365.6,0,1365.6,0
1365.7,0,1365.7,0
1365.8,0,1365.8,0
1365.9,0,1365.9,0
1366,0,1366,0
1366.1,0,1366.1,0
1366.2,0,1366.2,0
1366.3,0,1366.3,0
1366.4,0,1366.4,0
1366.5,0,1366.5,0
1366.6,0,1366.6,0
1366.7,0,1366.7,0
1366.8,0,1366.8,0
1366.9,0,1366.9,0
1367,0,1367,0
1367.1,0,1367.1,0
1367.2,0,1367.2,0
1367.3,0,1367.3,0
1367.4,0,1367.4,0
1367.5,0,1367.5,0
1367.6,0,1367.6,0
1367.7,0,1367.7,0
1367.8,0,1367.8,0
1367.9,0,1367.9,0
1368,0,1368,0
1368.1,0,1368.1,0
1368.2,0,1368.2,0
1368.3,0,1368.3,0
1368.4,0,1368.4,0
1368.5,0,1368.5,0
1368.6,0,1368.6,0
1368.7,0,1368.7,0
1368.8,0,1368.8,0
1368.9,0,1368.9,0
1369,0,1369,0
1369.1,0,1369.1,0
1369.2,0,1369.2,0
1369.3,0,1369.3,0
1369.4,0,1369.4,0
1369.5,0,1369.5,0
1369.6,0,1369.6,0
1369.7,0,1369.7,0
1369.8,0,1369.8,0
1369.9,0,1369.9,0
1370,0,1370,0
1370.1,0,1370.1,0
1370.2,0,1370.2,0
1370.3,0,1370.3,0
1370.4,0,1370.4,0
1370.5,0,1370.5,0
1370.6,0,1370.6,0
1370.7,0,1370.7,0
1370.8,0,1370.8,0
1370.9,0,1370.9,0
1371,0,1371,0
1371.1,0,1371.1,0
1371.2,0,1371.2,0
1371.3,0,1371.3,0
1371.4,0,1371.4,0
1371.5,0,1371.5,0
1371.6,0,1371.6,0
1371.7,0,1371.7,0
1371.8,0,1371.8,0
1371.9,0,1371.9,0
1372,0,1372,0
1372.1,0,1372.1,0
1372.2,0,1372.2,0
1372.3,0,1372.3,0
1372.4,0,1372.4,0
1372.5,0,1372.5,0
1372.6,0,1372.6,0
1372.7,0,1372.7,0
1372.8,0,1372.8,0
1372.9,0,1372.9,0
1373,0,1373,0
1373.1,0,1373.1,0
1373.2,0,1373.2,0
1373.3,0,1373.3,0
1373.4,0,1373.4,0
1373.5,0,1373.5,0
1373.6,0,1373.6,0
1373.7,0,1373.7,0
1373.8,0,1373.8,0
1373.9,0,1373.9,0
1374,0,1374,0
1374.1,0,1374.1,0
1374.2,0,1374.2,0
1374.3,0,1374.3,0
1374.4,0,1374.4,0
1374.5,0,1374.5,0
1374.6,0,1374.6,0
1374.7,0,1374.7,0
1374.8,0,1374.8,0
1374.9,0,1374.9,0
1375,0,1375,0
1375.1,0,1375.1,0
1375.2,0,1375.2,0
1375.3,0,1375.3,0
1375.4,0,1375.4,0
1375.5,0,1375.5,0
1375.6,0,1375.6,0
1375.7,0,1375.7,0
1375.8,0,1375.8,0
1375.9,0,1375.9,0
1376,0,1376,0
1376.1,0,1376.1,0
1376.2,0,1376.2,0
1376.3,0,1376.3,0
1376.4,0,1376.4,0
1376.5,0,1376.5,0
1376.6,0,1376.6,0
1376.7,0,1376.7,0
1376.8,0,1376.8,0
1376.9,0,1376.9,0
1377,0,1377,0
1377.1,0,1377.1,0
1377.2,0,1377.2,0
1377.3,0,1377.3,0
1377.4,0,1377.4,0
1377.5,0,1377.5,0
1377.6,0,1377.6,0
1377.7,0,1377.7,0
1377.8,0,1377.8,0
1377.9,0,1377.9,0
1378,0,1378,0
1378.1,0,1378.1,0
1378.2,0,1378.2,0
1378.3,0,1378.3,0
1378.4,0,1378.4,0
1378.5,0,1378.5,0
1378.6,0,1378.6,0
1378.7,0,1378.7,0
1378.8,0,1378.8,0
1378.9,0,1378.9,0
1379,0,1379,0
1379.1,0,1379.1,0
1379.2,0,1379.2,0
1379.3,0,1379.3,0
1379.4,0,1379.4,0
1379.5,0,1379.5,0
1379.6,0,1379.6,0
1379.7,0,1379.7,0
1379.8,0,1379.8,0
1379.9,0,1379.9,0
1380,0,1380,0
1380.1,0,1380.1,0
1380.2,0,1380.2,0
1380.3,0,1380.3,0
1380.4,0,1380.4,0
1380.5,0,1380.5,0
1380.6,0,1380.6,0
1380.7,0,1380.7,0
1380.8,0,1380.8,0
1380.9,0,1380.9,0
1381,0,1381,0
1381.1,0,1381.1,0
1381.2,0,1381.2,0
1381.3,0,1381.3,0
1381.4,0,1381.4,0
1381.5,0,1381.5,0
1381.6,0,1381.6,0
1381.7,0,1381.7,0
1381.8,0,1381.8,0
1381.9,0,1381.9,0
1382,0,1382,0
1382.1,0,1382.1,0
1382.2,0,1382.2,0
1382.3,0,1382.3,0
1382.4,0,1382.4,0
1382.5,0,1382.5,0
1382.6,0,1382.6,0
1382.7,0,1382.7,0
1382.8,0,1382.8,0
1382.9,0,1382.9,0
1383,0,1383,0
1383.1,0,1383.1,0
1383.2,0,1383.2,0
1383.3,0,1383.3,0
1383.4,0,1383.4,0
1383.5,0,1383.5,0
1383.6,0,1383.6,0
1383.7,0,1383.7,0
1383.8,0,1383.8,0
1383.9,0,1383.9,0
1384,0,1384,0
1384.1,0,1384.1,0
1384.2,0,1384.2,0
1384.3,0,1384.3,0
1384.4,0,1384.4,0
1384.5,0,1384.5,0
1384.6,0,1384.6,0
1384.7,0,1384.7,0
1384.8,0,1384.8,0
1384.9,0,1384.9,0
1385,0,1385,0
1385.1,0,1385.1,0
1385.2,0,1385.2,0
1385.3,0,1385.3,0
1385.4,0,1385.4,0
1385.5,0,1385.5,0
1385.6,0,1385.6,0
1385.7,0,1385.7,0
1385.8,0,1385.8,0
1385.9,0,1385.9,0
1386,0,1386,0
1386.1,0,1386.1,0
1386.2,0,1386.2,0
1386.3,0,1386.3,0
1386.4,0,1386.4,0
1386.5,0,1386.5,0
1386.6,0,1386.6,0
1386.7,0,1386.7,0
1386.8,0,1386.8,0
1386.9,0,1386.9,0
1387,0,1387,0
1387.1,0,1387.1,0
1387.2,0,1387.2,0
1387.3,0,1387.3,0
1387.4,0,1387.4,0
1387.5,0,1387.5,0
1387.6,0,1387.6,0
1387.7,0,1387.7,0
1387.8,0,1387.8,0
1387.9,0,1387.9,0
1388,0,1388,0
1388.1,0,1388.1,0
1388.2,0,1388.2,0
1388.3,0,1388.3,0
1388.4,0,1388.4,0
1388.5,0,1388.5,0
1388.6,0,1388.6,0
1388.7,0,1388.7,0
1388.8,0,1388.8,0
1388.9,0,1388.9,0
1389,0,1389,0
1389.1,0,1389.1,0
1389.2,0,1389.2,0
1389.3,0,1389.3,0
1389.4,0,1389.4,0
1389.5,0,1389.5,0
1389.6,0,1389.6,0
1389.7,0,1389.7,0
1389.8,0,1389.8,0
1389.9,0,1389.9,0
1390,0,1390,0
1390.1,0,1390.1,0
1390.2,0,1390.2,0
1390.3,0,1390.3,0
1390.4,0,1390.4,0
1390.5,0,1390.5,0
1390.6,0,1390.6,0
1390.7,0,1390.7,0
1390.8,0,1390.8,0
1390.9,0,1390.9,0
1391,0,1391,0
1391.1,0,1391.1,0
1391.2,0,1391.2,0
1391.3,0,1391.3,0
1391.4,0,1391.4,0
1391.5,0,1391.5,0
1391.6,0,1391.6,0
1391.7,0,1391.7,0
1391.8,0,1391.8,0
1391.9,0,1391.9,0
1392,0,1392,0
1392.1,0,1392.1,0
1392.2,0,1392.2,0
1392.3,0,1392.3,0
1392.4,0,1392.4,0
1392.5,0,1392.5,0
1392.6,0,1392.6,0
1392.7,0,1392.7,0
1392.8,0,1392.8,0
1392.9,0,1392.9,0
1393,0,1393,0
1393.1,0,1393.1,0
1393.2,0,1393.2,0
1393.3,0,1393.3,0
1393.4,0,1393.4,0
1393.5,0,1393.5,0
1393.6,0,1393.6,0
1393.7,0,1393.7,0
1393.8,0,1393.8,0
1393.9,0,1393.9,0
1394,0,1394,0
1394.1,0,1394.1,0
1394.2,0,1394.2,0
1394.3,0,1394.3,0
1394.4,0,1394.4,0
1394.5,0,1394.5,0
1394.6,0,1394.6,0
1394.7,0,1394.7,0
1394.8,0,1394.8,0
1394.9,0,1394.9,0
1395,0,1395,0
1395.1,0,1395.1,0
1395.2,0,1395.2,0
1395.3,0,1395.3,0
1395.4,0,1395.4,0
1395.5,0,1395.5,0
1395.6,0,1395.6,0
1395.7,0,1395.7,0
1395.8,0,1395.8,0
1395.9,0,1395.9,0
1396,0,1396,0
1396.1,0,1396.1,0
1396.2,0,1396.2,0
1396.3,0,1396.3,0
1396.4,0,1396.4,0
1396.5,0,1396.5,0
1396.6,0,1396.6,0
1396.7,0,1396.7,0
1396.8,0,1396.8,0
1396.9,0,1396.9,0
1397,0,1397,0
1397.1,0,1397.1,0
1397.2,0,1397.2,0
1397.3,0,1397.3,0
1397.4,0,1397.4,0
1397.5,0,1397.5,0
1397.6,0,1397.6,0
1397.7,0,1397.7,0
1397.8,0,1397.8,0
1397.9,0,1397.9,0
1398,0,1398,0
1398.1,0,1398.1,0
1398.2,0,1398.2,0
1398.3,0,1398.3,0
1398.4,0,1398.4,0
1398.5,0,1398.5,0
1398.6,0,1398.6,0
1398.7,0,1398.7,0
1398.8,0,1398.8,0
1398.9,0,1398.9,0
1399,0,1399,0
1399.1,0,1399.1,0
1399.2,0,1399.2,0
1399.3,0,1399.3,0
1399.4,0,1399.4,0
1399.5,0,1399.5,0
1399.6,0,1399.6,0
1399.7,0,1399.7,0
1399.8,0,1399.8,0
1399.9,0,1399.9,0
1400,0,1400,0
1400.1,0,1400.1,0
1400.2,0,1400.2,0
1400.3,0,1400.3,0
1400.4,0,1400.4,0
1400.5,0,1400.5,0
1400.6,0,1400.6,0
1400.7,0,1400.7,0
1400.8,0,1400.8,0
1400.9,0,1400.9,0
1401,0,1401,0
1401.1,0,1401.1,0
1401.2,0,1401.2,0
1401.3,0,1401.3,0
1401.4,0,1401.4,0
1401.5,0,1401.5,0
1401.6,0,1401.6,0
1401.7,0,1401.7,0
1401.8,0,1401.8,0
1401.9,0,1401.9,0
1402,0,1402,0
1402.1,0,1402.1,0
1402.2,0,1402.2,0
1402.3,0,1402.3,0
1402.4,0,1402.4,0
1402.5,0,1402.5,0
1402.6,0,1402.6,0
1402.7,0,1402.7,0
1402.8,0,1402.8,0
1402.9,0,1402.9,0
1403,0,1403,0
1403.1,0,1403.1,0
1403.2,0,1403.2,0
1403.3,0,1403.3,0
1403.4,0,1403.4,0
1403.5,0,1403.5,0
1403.6,0,1403.6,0
1403.7,0,1403.7,0
1403.8,0,1403.8,0
1403.9,0,1403.9,0
1404,0,1404,0
1404.1,0,1404.1,0
1404.2,0,1404.2,0
1404.3,0,1404.3,0
1404.4,0,1404.4,0
1404.5,0,1404.5,0
1404.6,0,1404.6,0
1404.7,0,1404.7,0
1404.8,0,1404.8,0
1404.9,0,1404.9,0
1405,0,1405,0
1405.1,0,1405.1,0
1405.2,0,1405.2,0
1405.3,0,1405.3,0
1405.4,0,1405.4,0
1405.5,0,1405.5,0
1405.6,0,1405.6,0
1405.7,0,1405.7,0
1405.8,0,1405.8,0
1405.9,0,1405.9,0
1406,0,1406,0
1406.1,0,1406.1,0
1406.2,0,1406.2,0
1406.3,0,1406.3,0
1406.4,0,1406.4,0
1406.5,0,1406.5,0
1406.6,0,1406.6,0
1406.7,0,1406.7,0
1406.8,0,1406.8,0
1406.9,0,1406.9,0
1407,0,1407,0
1407.1,0,1407.1,0
1407.2,0,1407.2,0
1407.3,0,1407.3,0
1407.4,0,1407.4,0
1407.5,0,1407.5,0
1407.6,0,1407.6,0
1407.7,0,1407.7,0
1407.8,0,1407.8,0
1407.9,0,1407.9,0
1408,0,1408,0
1408.1,0,1408.1,0
1408.2,0,1408.2,0
1408.3,0,1408.3,0
1408.4,0,1408.4,0
1408.5,0,1408.5,0
1408.6,0,1408.6,0
1408.7,0,1408.7,0
1408.8,0,1408.8,0
1408.9,0,1408.9,0
1409,0,1409,0
1409.1,0,1409.1,0
1409.2,0,1409.2,0
1409.3,0,1409.3,0
1409.4,0,1409.4,0
1409.5,0,1409.5,0
1409.6,0,1409.6,0
1409.7,0,1409.7,0
1409.8,0,1409.8,0
1409.9,0,1409.9,0
1410,0,1410,0
1410.1,0,1410.1,0
1410.2,0,1410.2,0
1410.3,0,1410.3,0
1410.4,0,1410.4,0
1410.5,0,1410.5,0
1410.6,0,1410.6,0
1410.7,0,1410.7,0
1410.8,0,1410.8,0
1410.9,0,1410.9,0
1411,0,1411,0
1411.1,0,1411.1,0
1411.2,0,1411.2,0
1411.3,0,1411.3,0
1411.4,0,1411.4,0
1411.5,0,1411.5,0
1411.6,0,1411.6,0
1411.7,0,1411.7,0
1411.8,0,1411.8,0
1411.9,0,1411.9,0
1412,0,1412,0
1412.1,0,1412.1,0
1412.2,0,1412.2,0
1412.3,0,1412.3,0
1412.4,0,1412.4,0
1412.5,0,1412.5,0
1412.6,0,1412.6,0
1412.7,0,1412.7,0
1412.8,0,1412.8,0
1412.9,0,1412.9,0
1413,0,1413,0
1413.1,0,1413.1,0
1413.2,0,1413.2,0
1413.3,0,1413.3,0
1413.4,0,1413.4,0
1413.5,0,1413.5,0
1413.6,0,1413.6,0
1413.7,0,1413.7,0
1413.8,0,1413.8,0
1413.9,0,1413.9,0
1414,0,1414,0
1414.1,0,1414.1,0
1414.2,0,1414.2,0
1414.3,0,1414.3,0
1414.4,0,1414.4,0
1414.5,0,1414.5,0
1414.6,0,1414.6,0
1414.7,0,1414.7,0
1414.8,0,1414.8,0
1414.9,0,1414.9,0
1415,0,1415,0
1415.1,0,1415.1,0
1415.2,0,1415.2,0
1415.3,0,1415.3,0
1415.4,0,1415.4,0
1415.5,0,1415.5,0
1415.6,0,1415.6,0
1415.7,0,1415.7,0
1415.8,0,1415.8,0
1415.9,0,1415.9,0
1416,0,1416,0
1416.1,0,1416.1,0
1416.2,0,1416.2,0
1416.3,0,1416.3,0
1416.4,0,1416.4,0
1416.5,0,1416.5,0
1416.6,0,1416.6,0
1416.7,0,1416.7,0
1416.8,0,1416.8,0
1416.9,0,1416.9,0
1417,0,1417,0
1417.1,0,1417.1,0
1417.2,0,1417.2,0
1417.3,0,1417.3,0
1417.4,0,1417.4,0
1417.5,0,1417.5,0
1417.6,0,1417.6,0
1417.7,0,1417.7,0
1417.8,0,1417.8,0
1417.9,0,1417.9,0
1418,0,1418,0
1418.1,0,1418.1,0
1418.2,0,1418.2,0
1418.3,0,1418.3,0
1418.4,0,1418.4,0
1418.5,0,1418.5,0
1418.6,0,1418.6,0
1418.7,0,1418.7,0
1418.8,0,1418.8,0
1418.9,0,1418.9,0
1419,0,1419,0
1419.1,0,1419.1,0
1419.2,0,1419.2,0
1419.3,0,1419.3,0
1419.4,0,1419.4,0
1419.5,0,1419.5,0
1419.6,0,1419.6,0
1419.7,0,1419.7,0
1419.8,0,1419.8,0
1419.9,0,1419.9,0
1420,0,1420,0
1420.1,0,1420.1,0
1420.2,0,1420.2,0
1420.3,0,1420.3,0
1420.4,0,1420.4,0
1420.5,0,1420.5,0
1420.6,0,1420.6,0
1420.7,0,1420.7,0
1420.8,0,1420.8,0
1420.9,0,1420.9,0
1421,0,1421,0
1421.1,0,1421.1,0
1421.2,0,1421.2,0
1421.3,0,1421.3,0
1421.4,0,1421.4,0
1421.5,0,1421.5,0
1421.6,0,1421.6,0
1421.7,0,1421.7,0
1421.8,0,1421.8,0
1421.9,0,1421.9,0
1422,0,1422,0
1422.1,0,1422.1,0
1422.2,0,1422.2,0
1422.3,0,1422.3,0
1422.4,0,1422.4,0
1422.5,0,1422.5,0
1422.6,0,1422.6,0
1422.7,0,1422.7,0
1422.8,0,1422.8,0
1422.9,0,1422.9,0
1423,0,1423,0
1423.1,0,1423.1,0
1423.2,0,1423.2,0
1423.3,0,1423.3,0
1423.4,0,1423.4,0
1423.5,0,1423.5,0
1423.6,0,1423.6,0
1423.7,0,1423.7,0
1423.8,0,1423.8,0
1423.9,0,1423.9,0
1424,0,1424,0
1424.1,0,1424.1,0
1424.2,0,1424.2,0
1424.3,0,1424.3,0
1424.4,0,1424.4,0
1424.5,0,1424.5,0
1424.6,0,1424.6,0
1424.7,0,1424.7,0
1424.8,0,1424.8,0
1424.9,0,1424.9,0
1425,0,1425,0
1425.1,0,1425.1,0
1425.2,0,1425.2,0
1425.3,0,1425.3,0
1425.4,0,1425.4,0
1425.5,0,1425.5,0
1425.6,0,1425.6,0
1425.7,0,1425.7,0
1425.8,0,1425.8,0
1425.9,0,1425.9,0
1426,0,1426,0
1426.1,0,1426.1,0
1426.2,0,1426.2,0
1426.3,0,1426.3,0
1426.4,0,1426.4,0
1426.5,0,1426.5,0
1426.6,0,1426.6,0
1426.7,0,1426.7,0
1426.8,0,1426.8,0
1426.9,0,1426.9,0
1427,0,1427,0
1427.1,0,1427.1,0
1427.2,0,1427.2,0
1427.3,0,1427.3,0
1427.4,0,1427.4,0
1427.5,0,1427.5,0
1427.6,0,1427.6,0
1427.7,0,1427.7,0
1427.8,0,1427.8,0
1427.9,0,1427.9,0
1428,0,1428,0
1428.1,0,1428.1,0
1428.2,0,1428.2,0
1428.3,0,1428.3,0
1428.4,0,1428.4,0
1428.5,0,1428.5,0
1428.6,0,1428.6,0
1428.7,0,1428.7,0
1428.8,0,1428.8,0
1428.9,0,1428.9,0
1429,0,1429,0
1429.1,0,1429.1,0
1429.2,0,1429.2,0
1429.3,0,1429.3,0
1429.4,0,1429.4,0
1429.5,0,1429.5,0
1429.6,0,1429.6,0
1429.7,0,1429.7,0
1429.8,0,1429.8,0
1429.9,0,1429.9,0
1430,0,1430,0
1430.1,0,1430.1,0
1430.2,0,1430.2,0
1430.3,0,1430.3,0
1430.4,0,1430.4,0
1430.5,0,1430.5,0
1430.6,0,1430.6,0
1430.7,0,1430.7,0
1430.8,0,1430.8,0
1430.9,0,1430.9,0
1431,0,1431,0
1431.1,0,1431.1,0
1431.2,0,1431.2,0
